tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userLocation,userTimezone
1501524310699220992,"@Mobily1100 سلام عليكم ورحمه الله وبركاته
عزيزي .. 
عندي خط مسبق الدفع ، وحاب اشترك في باقة (بيانات فقط ) 
هل توجد الباقة ؟ اذا كان نعم اعطني طريقة تفعيل الباقة 
وشكرا جزيلاً ..",0,0,Twitter for iPhone,2022-03-09 11:44:27+00:00,539335438,ali88_23,🇧🇭 ABU ZAHRAA 🇧🇭,2012-03-28 19:54:10+00:00,بحريني وافتخر 🇧🇭,مملكة البحرين,
1501517784542556160,@Mobily1100 ردو ع الخاص رحم الله والديكم,0,0,Twitter for iPhone,2022-03-09 11:18:31+00:00,1314967031570223107,mah11996,M,2020-10-10 16:32:35+00:00,,,
1501516654475452416,@Mobily1100  انا سددت الشبكه من اسبوع تقريبا وكل ما ادخل التطبيق يجيني انه للحين المبلغ ما اندفع وانا دافعه ؟؟ وعندي الرساله حقت السداد,0,0,Twitter for iPhone,2022-03-09 11:14:01+00:00,1311036619324100609,SARA48379386,sara,2020-09-29 20:14:44+00:00,,,
1501515746052038658,@Mobily1100 تم ✅,0,0,Twitter for iPhone,2022-03-09 11:10:25+00:00,1497223501668827166,Farh_8877,فارغ,2022-02-25 14:54:45+00:00,,,
1501514718619611137,@mrym71148219 @Mobily1100 https://t.co/FVZOWJUWYU,0,0,Twitter for iPhone,2022-03-09 11:06:20+00:00,1124087655237586944,Nad406,Nad🌸,2019-05-02 23:05:56+00:00,,,
1501511533712576518,"@Mobily1100 @aburgad51 نحتاج ترسل الرقم فقط وليس انه تم تطبيق شي وكلام فاضي 
نبي الرقم الظريبي @Mobily",0,0,Twitter Web App,2022-03-09 10:53:41+00:00,459204640,AzoozAlbassami,azooz,2012-01-09 11:55:59+00:00,محب للجميع ومكافح في هذه الحياه ولدي الخبره في الكثير من المجالات العلميه والعمليه,ad dammam,
1501511065175265283,@Mobily1100 ما بتواصل مع نصابين و حقي عند ربي ما يضيع,0,0,Twitter for Android,2022-03-09 10:51:49+00:00,1389997344725381121,AsMaRAsMaR2030,عبود,2021-05-05 17:36:25+00:00,,,
1501510116641812484,"@AbohmdT3s3k3 @CITC_SA @AbohmdT3s3k3 
حياك الله،  شكرًا على مشاركتنا شكواك، وسيباشر مقدم الخدمة @Mobily1100 حل مشكلتك، وفي حال عدم التجاوب، يمكنك رفع طلب التصعيد بزيارة الموقع الإلكتروني : ⁦
https://t.co/rukJIERZpQ",0,0,Hootsuite Inc.,2022-03-09 10:48:03+00:00,2509797846,CITC_withU,مــعكـ,2014-05-20 09:10:45+00:00,مرحبًا بكم في حساب #هيئة_الاتصالات لخدمة العملاء، ونسعد باستقبال استفساراتكم وملاحظاتكم هنا أو بالاتصال على الرقم 19966📞,"الرياض, المملكة العربية السعودية",
1501507478013583365,@Mobily1100 @M5tUBpIoDzDD7bp طيب وكيف احط المبلغ الي ابغا احوله؟؟,0,0,Twitter for iPhone,2022-03-09 10:37:34+00:00,1472161692889006082,f_no25,𝐴𝐹𝑁𝐴𝑁.,2021-12-18 11:08:24+00:00,نجَمة يصعب الوصُول الِيها.,المملكة العربية السعودية,
1501506360734896134,"@Mobily سيبكم من قريبا وردو زي الناس على شكاوي العالم @Mobily1100
مو بس تصرفو في الاستفسارات",0,0,Twitter for Android,2022-03-09 10:33:07+00:00,109152462,bandareverlast,bander mohammed,2010-01-28 03:45:48+00:00,أللهم أرحم موتانا وموتى المسلمين. اللهم إنك عفو تحب العفو فاعفوا عنا وعن والدينا وعن موتانا وموتى المسلمين اللهم امين,jeddah,
1501505140033048578,"@Mobily1100
فوق تخلفكم و ما عندكم نقل ملكية عن طريق التطبيق حرامية و ما يهمكم خسارة العملاء",0,0,Twitter for Android,2022-03-09 10:28:16+00:00,1389997344725381121,AsMaRAsMaR2030,عبود,2021-05-05 17:36:25+00:00,,,
1501503159256158210,"@Mobily1100 اتوقع حفظتو رقمي من كثير م اقدم شكاوي ع انقطاع الشبكه😩💔
يلا رسلته خاص",0,0,Twitter for iPhone,2022-03-09 10:20:24+00:00,1332660449981190144,aei_511,عتيبيه,2020-11-28 12:20:42+00:00,"والعتيبي للعتيبي من عصوره الحميه كانها شرط لإسلامه ""أحذف التغريدات باستمرار""",عتيبيه,
1501501288139403270,"@Mobily1100 مساء الزحف
طلبت الغاء خدمة رنان وهذي الي وصلتني 😂
Cc @khaled https://t.co/RO0qOJlvCP",0,0,Twitter for iPhone,2022-03-09 10:12:58+00:00,294267916,D7oomz,عبدالرحمن الدوسري | أبو لورين 💙,2011-05-06 20:47:03+00:00,الحياة حلوة بس انت كثر #قهوة,Riyadh,
1501501085919424513,"@Sa1234542882689 @bo_yaseen1990 @stc_ksa @CITC_SA @stccare_ksa @Mobily1100 @Sa1234542882689 
حياك الله، نشكر تواصلكم معنا وقد تم استلام استفساركم وتم الرد عليكم مسبقًا.",0,0,Hootsuite Inc.,2022-03-09 10:12:10+00:00,2509797846,CITC_withU,مــعكـ,2014-05-20 09:10:45+00:00,مرحبًا بكم في حساب #هيئة_الاتصالات لخدمة العملاء، ونسعد باستقبال استفساراتكم وملاحظاتكم هنا أو بالاتصال على الرقم 19966📞,"الرياض, المملكة العربية السعودية",
1501500510326697990,@Mobily1100 ماهي عروض العطلة للتجوال الان ؟؟,0,0,Twitter for iPhone,2022-03-09 10:09:52+00:00,246602677,monaalanqari,منى العنقري,2011-02-03 02:54:54+00:00,محبة للعمل التطوعي، ابحث عن الحق في زمن كثرت فيه الفتن. امنيتي الصلاة في المسجد الاقصى,الرياض,
1501499531233538051,"@Mobily1100 
@Mobily 
@CITC_withU 
البرج من البارح ١:٣٠ص وهو لا يوجد خدمه للان!!!!!",0,0,Twitter for iPhone,2022-03-09 10:05:59+00:00,1332660449981190144,aei_511,عتيبيه,2020-11-28 12:20:42+00:00,"والعتيبي للعتيبي من عصوره الحميه كانها شرط لإسلامه ""أحذف التغريدات باستمرار""",عتيبيه,
1501499397468733441,@CITC_withU @bo_yaseen1990 @stc_ksa @CITC_SA @stccare_ksa @Mobily1100 علي شريحه سوا انا الغيتها ومن ماي استيسي ملغيه ورحت الفرع يقولون ملغيه وارسل ل٩٠٠ بعرف ارقامي يطلع الرقمين ولااقدر اطلع شريحه غيرهم,0,0,Twitter for iPhone,2022-03-09 10:05:27+00:00,1437453029637332995,Sa1234542882689,Sa123456,2021-09-13 16:28:15+00:00,.,,
1501496614732636167,@ghymhjanubih @Mobily1100 ممكن نعرف ايش مصدر هذه الرسائل https://t.co/QrGH9QLgNs,0,0,Twitter for Android,2022-03-09 09:54:24+00:00,3236429378,AlkhasramiH,αℓ_кαнѕяαмι,2015-06-04 22:30:16+00:00,"‏‏‏‏

رَبَيَ اخَتَمَ حَيَاتَنَا بَعَمَلَ صَالَحَ نَلَقَاﮏ بَهَ",,
1501490626231250944,@Mobily1100 @MoNagi85074064 اكتشف ليش خدمه العملاء مايفهم لان هم من اخوانا في مصر اجدع ناس ولا يفهمون علينا وهو  وعامل له ملاحظات ينسخ ويلصق يعني مجرد نسخ ولصق ولاكن خدمه مافيش ياعم الباشا اجدع ناس واللهي فعلو الباقه التجوال الدولي الاساسي المجاني ونكون سكره وقشطه ولا لازم بخشيش يمشي لامور ارسل رقم الحساب,0,0,Twitter for iPhone,2022-03-09 09:30:36+00:00,1446791069904015363,AlsafarSafar,Safar Alsafar,2021-10-09 10:54:17+00:00,,,
1501489408238931969,@CITC_withU @bo_yaseen1990 @stc_ksa @CITC_SA @stccare_ksa @Mobily1100 عمر اقل من١٨كم يقدر يطلع شريحه؟,0,0,Twitter for iPhone,2022-03-09 09:25:45+00:00,1437453029637332995,Sa1234542882689,Sa123456,2021-09-13 16:28:15+00:00,.,,
1501489041224650755,"@Mobily1100 ابي اغير باقتي
 كيف اغيرها الى مسبقة الدفع ؟",0,0,Twitter for iPhone,2022-03-09 09:24:18+00:00,977889207225118720,AML21574485,AMÀŁ 🎀,2018-03-25 12:45:30+00:00,“Believe U can and U’re halfway there”,Nowhere,
1501488559978696704,@Mobily1100 من اول موقفها من قبل سنه ولازالت تيجي وأرسلت الحين يقولك موقفة وبرده تيجي؟؟ https://t.co/QmZPC2Qcpe,0,0,Twitter for Android,2022-03-09 09:22:23+00:00,1185644169894739974,MoNagi85074064,Mo.Nagi,2019-10-19 19:49:43+00:00,Gedo,"Mecca, Saudai arabia",
1501488507134558215,@Mobily1100 معليش كل يوم ارسل على الخاص وارسل رقمي وماالاقي الا عدم الاستجابه وعدم الاهتمام الى متى ياشركة موبايلي؟؟؟,0,0,Twitter for iPhone,2022-03-09 09:22:11+00:00,1291391073797931010,1zmCRuqindMfcP4,هدى القحطاني,2020-08-06 15:10:12+00:00,جامعة الملك عبد العزيز قسم المكتبه ومصادر المعلومات اسكن بجده متميزه بكل شي.,"جدة, المملكة العربية السعودية",
1501488241094057984,@Mobily1100,0,0,Twitter for iPhone,2022-03-09 09:21:07+00:00,1291391073797931010,1zmCRuqindMfcP4,هدى القحطاني,2020-08-06 15:10:12+00:00,جامعة الملك عبد العزيز قسم المكتبه ومصادر المعلومات اسكن بجده متميزه بكل شي.,"جدة, المملكة العربية السعودية",
1501485307660750851,@Mobily1100 نقلت الرقم مشغل آخر يخلف و حقي عند ربي باخذه منكم,0,0,Twitter for Android,2022-03-09 09:09:28+00:00,1389997344725381121,AsMaRAsMaR2030,عبود,2021-05-05 17:36:25+00:00,,,
1501485237158752262,"@Mobily1100 الباقات المستحقة لخطة تقسيط الأجهزة هي مفوتر موبايلي مفوتر 100, مفوتر 200 المطور, موبايلي مفوتر 300 , موبايلي مفوتر 400.
*تطبق الشروط عند إختيار الأجهزة لبعض الباقات المفوترة
والباقة الي عندي واجد ٤٠٠😔",0,0,Twitter for iPhone,2022-03-09 09:09:11+00:00,1324207723274260481,azizmohamma9,عبدالعزيز,2020-11-05 04:31:48+00:00,,,
1501484963115552777,@Mobily1100 السلام عليكم انا عمري ١٧ودايم معي رقمي الاساسي سوا واطلع شريحه ثانيه نت موبايلي هالشهر تفاجئت يقول العميل تجاوز الحد المسموح مع العلم بااسمي شريحه وحده فقط وش الحل!,0,0,Twitter for iPhone,2022-03-09 09:08:06+00:00,1437453029637332995,Sa1234542882689,Sa123456,2021-09-13 16:28:15+00:00,.,,
1501484591282016260,"@Sa1234542882689 @bo_yaseen1990 @stc_ksa @CITC_SA @stccare_ksa @Sa1234542882689 
وعليكم السلام،  شكرًا على مشاركتنا شكواك، وسيباشر مقدم الخدمة @Mobily1100 حل مشكلتك، وفي حال عدم التجاوب، يمكنك رفع طلب التصعيد بزيارة الموقع الإلكتروني : https://t.co/rukJIERZpQ",0,0,Hootsuite Inc.,2022-03-09 09:06:37+00:00,2509797846,CITC_withU,مــعكـ,2014-05-20 09:10:45+00:00,مرحبًا بكم في حساب #هيئة_الاتصالات لخدمة العملاء، ونسعد باستقبال استفساراتكم وملاحظاتكم هنا أو بالاتصال على الرقم 19966📞,"الرياض, المملكة العربية السعودية",
1501481441087180800,@Mobily1100 لوسمحت,0,0,Twitter for Android,2022-03-09 08:54:06+00:00,3032857406,kxxr135,﮼برتكان,2015-02-20 13:20:29+00:00,فكو شبابيك الرضا يامبعدين نحتاج شمس الوصل تشرق بيننا,,
1501481389446901760,@Mobily1100 وصمحت الغا اتواصل معكم خاص,0,0,Twitter for Android,2022-03-09 08:53:54+00:00,3032857406,kxxr135,﮼برتكان,2015-02-20 13:20:29+00:00,فكو شبابيك الرضا يامبعدين نحتاج شمس الوصل تشرق بيننا,,
1501480160192778241,@Mobily1100 @Ask_madinah1 @Mobily شركة نصابة تلعب بالفواتير لا تتعامل معاها,0,0,Twitter for Android,2022-03-09 08:49:00+00:00,1389997344725381121,AsMaRAsMaR2030,عبود,2021-05-05 17:36:25+00:00,,,
1501479527171637252,"@SamsungSA @SamsungSAUDI @MCgovSA @mcgovsa_care @Mobily1100 @Mobily
لليوم الحادي عشر على التوالي لم يتم توفير جهاز سامسونج s22 ultra في متجر موبايلي 
وكلنا نعلم انه عند انتهاء عرض الطلب المسبق (السماعات المجانيه) سيتم توفير الجهاز مباشرة",0,0,Twitter for Android,2022-03-09 08:46:30+00:00,1485324867436228622,saied_2030,سعيد,2022-01-23 18:54:03+00:00,عزنا دارنا,,
1501479231053877252,@Abqaiqnews @Mobily1100 @ZainHelpSA @stccare_ksa المتوفر dsl عدا فوده وحي الفردوس التابع لارامكو يوجد به الياف stc,0,0,Twitter for Android,2022-03-09 08:45:19+00:00,1256677578024329218,mohamed71287661,mohamed,2020-05-02 20:11:04+00:00,,,
1501475917595660290,@Mobily1100 شوف الخاص الله يعافيك,0,0,Twitter for iPhone,2022-03-09 08:32:09+00:00,705491138271117312,shhaaz12,شـَــ💕,2016-03-03 20:32:49+00:00,ثُم يعوضكَ الله كأنك لم تخسر شيء💛,,
1501475765363392513,@Mobily1100 الله يلعني اذا تواصلت معاكم من امس اقول لكم برا السعوديه مسافر طفت شريحتكم تقول ارسل 0 الى ١١٠٠ اقول يا... شريحه مافيه شبكه مافيه كيف ارسل يقول سجل وادفع تامين اقول كيف اسجل ماتجي رسايل الغلط مو عليكم علي انا الزبال الي جايكم طير من جوي انت عندك رسايل وتنسخ فقط بالخاص,0,0,Twitter for iPhone,2022-03-09 08:31:33+00:00,1446791069904015363,AlsafarSafar,Safar Alsafar,2021-10-09 10:54:17+00:00,,,
1501473992804290563,@Mobily1100 شوف الخاص ضروري,0,0,Twitter for iPhone,2022-03-09 08:24:30+00:00,705491138271117312,shhaaz12,شـَــ💕,2016-03-03 20:32:49+00:00,ثُم يعوضكَ الله كأنك لم تخسر شيء💛,,
1501472393063276548,@Mobily1100 @meblacki لعنه الله على موبايلي في جميع الكتب السماويه اخخخخخخخ تفووووووو من اولها الى اخرها وانا معاكم الي حولت لكم تجوال دولي مو قادرين يفتحونه الله يلعنكم وهقتوني,0,0,Twitter for iPhone,2022-03-09 08:18:09+00:00,1446791069904015363,AlsafarSafar,Safar Alsafar,2021-10-09 10:54:17+00:00,,,
1501471572128845825,@Mobily1100 @NajlaShahab كيف احول رقمي الى موبايلي.,0,0,Twitter for iPhone,2022-03-09 08:14:53+00:00,1373773628676919300,hatem18640308,hatem,2021-03-21 23:09:04+00:00,,,
1501470217284763650,@Mobily1100 احتاج التواصل مع ادارة العلاقات او ايميلكم الرسمي؟,0,0,Twitter for iPhone,2022-03-09 08:09:30+00:00,1249359203128561665,meblacki,نعناعة🌱,2020-04-12 15:30:33+00:00,اعملك شاي؟,,
1501460761457143810,"RT @dahah294: 🔴🔴
غرفة مولد لأحد ابراج شركة #موبايلي 
نرجو سرعة معالجة الأمر لخطورته على الاطفال ومرتادي الحديقة المجاورة ..
@Mobily @Mobily…",15,0,Twitter for Android,2022-03-09 07:31:55+00:00,2433390035,shargawishargaw,@ سيعود الاتحاد@,2014-03-24 13:59:55+00:00,‏تأخرت ي الطيب ي الاتحاد.. ١٠ سنوات م شفناك,"الدمام, المملكة العربية السعود",
1501460433068335105,@Mobily1100 الرجاء الرد على الخاص,0,0,Twitter for iPhone,2022-03-09 07:30:37+00:00,1125987840842715136,nana08722496,nana,2019-05-08 04:56:35+00:00,.,,
1501460387815960591,@Mobily1100 @ANAS77720 لو سمحت ابغا اعرف كم المديونيه اللي علي,0,0,Twitter for Android,2022-03-09 07:30:26+00:00,1124443899597086720,majedmohmmed321,majed mohmmed,2019-05-03 22:41:31+00:00,‏‏لا إله الا الله وحسبنا الله ونعم الوكيل ولا حول ولا قوة الا بلله,المملكة العربية السعودية,
1501460368564101121,@Mobily1100 تم تجديد اشتراك تلقائي ونا ما ابي اجدد …. ابي الغي الاشتراك ويرجع رصيدي!!!!,0,0,Twitter for iPhone,2022-03-09 07:30:22+00:00,1125987840842715136,nana08722496,nana,2019-05-08 04:56:35+00:00,.,,
1501459692970725377,@Mobily1100 ماهي خدمات تفعيل رقم نت واتصال خارج المملكة,0,0,Twitter for iPhone,2022-03-09 07:27:41+00:00,714743582901583872,IRanax2,رنـا,2016-03-29 09:18:44+00:00,خفيفةُ الوقع؛ طيّبة الأثر لا اله الا الله,,
1501459583843319810,@Mobily1100 مرحبا هل هناك رقم للتواصل مع خدمة العملاء؟ اكلم موظف وليس رد آلي.,0,0,Twitter for iPhone,2022-03-09 07:27:15+00:00,714743582901583872,IRanax2,رنـا,2016-03-29 09:18:44+00:00,خفيفةُ الوقع؛ طيّبة الأثر لا اله الا الله,,
1501458683292704772,"@Mobily1100 عزيزي ممكن رقم التواصل مع خدمة العملاء ؟
لا استطيع حل مشكلتي عن طريق الرد الالي!!
اتمنى التواصل مع موظف وشكرا",0,0,Twitter for Android,2022-03-09 07:23:40+00:00,2361442096,sskh4443,خالدٓ,2014-02-23 19:26:50+00:00,هلال 'ًِ,Kingdom of Saudi Arabia Riyadh,
1501455447936671746,@Mobily1100 هذا ردكم طيب اثبتوا لي اني مديون لكم ؟؟! والا بس تبوني ادفع وخلاص https://t.co/pg8CFkUOoj,0,0,Twitter for iPhone,2022-03-09 07:10:49+00:00,604258088,ohzm66,OHZ66,2012-06-10 06:28:38+00:00,أحلم ان تبدي الامة الاسلامية ملامح العدل في الرعية,"Qatif, Kingdom of Saudi Arabia",
1501453802704093185,@Mobily1100 اذا تريدو نشفلكم منزل في الحي يوافق يركب ابراج في سطح المنزل نساعدكم بس والله سبع سنين واكثر كفاية وزيادة صبرنا بما فيه الكفاية @aalswaha @CITC_SA,0,0,Twitter for iPhone,2022-03-09 07:04:16+00:00,1105542920797646850,ANAS77720,ANAS777,2019-03-12 18:55:47+00:00,الحمد لله ☺️☺️☺️,مكة المكرمة,
1501453302126551040,@Mobily1100 هل عندكم تقسيط ايفون 13 ووش المتطلبات,0,0,Twitter for iPhone,2022-03-09 07:02:17+00:00,747592434968825857,d5bash,وسيم واتغلا,2016-06-28 00:48:20+00:00,,,
1501449618785288192,"@Mobily1100 سلام عليكم 
الشبكة ضعيفه عندي في المنطقه لها اسبوع تقريبا برج واحد ثم تقلب الى E رفعت بلاغ اكثر من مره ولم يتم التجاوب !!!",0,0,Twitter for iPhone,2022-03-09 06:47:39+00:00,1101895585991479298,xr_w11,الهذلي,2019-03-02 17:22:34+00:00,عزلنا يامعود.,,
1501444321974923267,@Mobily1100 ممكن تتبعو طلبي فالخاص؟,0,0,Twitter for iPhone,2022-03-09 06:26:36+00:00,1146358885525204992,xxrfah,رفـا🧚🏻,2019-07-03 10:03:51+00:00,you only live once💫,,
1501425821726044167,@Mobily1100 مرحبا .. ارغب بالتحويل الى مفوتر ٢٠٠ ، انا عميل موبايلي . كيف الطريقة ؟؟؟؟,0,0,Twitter for iPhone,2022-03-09 05:13:05+00:00,886116815734222848,cma_cpa_socpa,Turkey,2017-07-15 06:54:46+00:00,,الرياض,
1501425566171475970,"@MOAbdElrhman7 @CITC_SA @MOAbdElrhman7 وعليكم السلام،  شكرًا على مشاركتنا شكواك، وسيباشر مقدم الخدمة @Mobily1100 حل مشكلتك، وفي حال عدم التجاوب، يمكنك رفع طلب التصعيد بزيارة الموقع الإلكتروني : ⁦
https://t.co/rukJIERZpQ",0,0,Hootsuite Inc.,2022-03-09 05:12:04+00:00,2509797846,CITC_withU,مــعكـ,2014-05-20 09:10:45+00:00,مرحبًا بكم في حساب #هيئة_الاتصالات لخدمة العملاء، ونسعد باستقبال استفساراتكم وملاحظاتكم هنا أو بالاتصال على الرقم 19966📞,"الرياض, المملكة العربية السعودية",
1501424719035314176,@Mobily1100 وحتى هالمرة طلب مني رقم التلفون وارسلت لكم ارقام التلفون,0,0,Twitter for iPhone,2022-03-09 05:08:42+00:00,604258088,ohzm66,OHZ66,2012-06-10 06:28:38+00:00,أحلم ان تبدي الامة الاسلامية ملامح العدل في الرعية,"Qatif, Kingdom of Saudi Arabia",
1501424527452090371,@Mobily1100 تواصلت معكم عبر الخاص اكثر من مره وردكم واحد نفس كل مرة,0,0,Twitter for iPhone,2022-03-09 05:07:57+00:00,604258088,ohzm66,OHZ66,2012-06-10 06:28:38+00:00,أحلم ان تبدي الامة الاسلامية ملامح العدل في الرعية,"Qatif, Kingdom of Saudi Arabia",
1501414253764431872,@Mobily1100 ماعليكم من سرية معلوماتي ماعندي شي يخجل تكلم معي بالعام وقولي ان فاتورتك صحيحه مثل اللي قبلك ولكن بدون اثبات ولكن علي انا ان اثبت عكس ذلك بعد اكثر من ثلاث سنوات,0,0,Twitter for iPhone,2022-03-09 04:27:07+00:00,604258088,ohzm66,OHZ66,2012-06-10 06:28:38+00:00,أحلم ان تبدي الامة الاسلامية ملامح العدل في الرعية,"Qatif, Kingdom of Saudi Arabia",
1501413039148605444,@Arbrevs @Mobily1100 هذا لان عندك فايبر وانت ما تدري عنه وبعدها تتفاجئ انك مديون لهم على خدمة لم تستخدمها بل لم تطلبها اصلا 🤣😂,0,0,Twitter for iPhone,2022-03-09 04:22:18+00:00,604258088,ohzm66,OHZ66,2012-06-10 06:28:38+00:00,أحلم ان تبدي الامة الاسلامية ملامح العدل في الرعية,"Qatif, Kingdom of Saudi Arabia",
1501394631103295493,@Mobily1100 ارد على رسالتكم بالخاص تختفون عالاقل شوف ردي لاترسل رابط وانتهى يعني اولا لست عميل لموبايلي ثانيا تفاجئت بادراج بياناتي بسما  كيف وليش ما ادري تقوم ترسل رابط استعلام عن مديونيه,0,0,Twitter for iPhone,2022-03-09 03:09:09+00:00,2570312677,sultan_zahr,سلطان,2014-06-16 05:33:39+00:00,,,
1501391370845659140,@Mobily1100 طيب ردو عالخاص,0,0,Twitter for iPhone,2022-03-09 02:56:11+00:00,2570312677,sultan_zahr,سلطان,2014-06-16 05:33:39+00:00,,,
1501334934912446469,@Mobily1100 مدينة حائل,0,0,Twitter for iPhone,2022-03-08 23:11:56+00:00,1381602510,____iEv,ريف,2013-04-26 10:45:09+00:00,لا تؤذي أحداً ؛ إِنَك مَيِتُ وَ إنَّهُم ميِتُونَ.,,
1501324908394995712,@Mobily @Mobily1100 السلام عليكم عندي رقم والدتي وابي افصله لاهنتو,0,0,Twitter for iPhone,2022-03-08 22:32:06+00:00,1297522155090059266,f16ssf,﮼﮼سنجار .,2020-08-23 13:12:59+00:00,نصرواي صميم,المملكة العربية السعودية,
1501324634268090368,"RT @dahah294: 🔴🔴
غرفة مولد لأحد ابراج شركة #موبايلي 
نرجو سرعة معالجة الأمر لخطورته على الاطفال ومرتادي الحديقة المجاورة ..
@Mobily @Mobily…",15,0,Twitter for iPhone,2022-03-08 22:31:00+00:00,1235291493751033856,Ameeri49558511,Ameeri,2020-03-04 19:50:59+00:00,,,
1501321158788009985,"@Mobily1100 @CITC_withU  
تم تغير موعد تسليم الجهاز بدون اي سبب مقنع علما بأن جميع المتاجر الاخرى بدأت بتسليم الجهاز في الموعد المحدد أو قبل ذلك",0,0,Twitter for Android,2022-03-08 22:17:12+00:00,910488661,1415_saleh,Saleh,2012-10-28 15:02:46+00:00,,,
1501321070174945281,@Mobily1100 طلبتم مني التواصل معكم ع الخاص و تزويدكم بالمعلومات كاملة و لم يتم التجاوب او حل المشكلة.,0,0,Twitter for iPhone,2022-03-08 22:16:50+00:00,1121607353047105536,m___manalal,م,2019-04-26 02:50:06+00:00,البقاء للأنقاء ..,,
1501317596725055489,@Mobily1100 انا اقصد لون أخضر هل يتوفر بتاريخ 11 مارس طلب مسبق,0,0,Twitter for Android,2022-03-08 22:03:02+00:00,1258475323827589120,C2Qot,عبير,2020-05-07 19:14:44+00:00,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏، *
نسألُـگ يآ الله / إذآ حآنـتْ سَكرتنـآ أنْ تتوفنـآ وأنت رآضٍ عنآ*",سلطنة عمان,
1501316278149079044,@Mobily1100 صحيح وغريبه ليه ما يكون الرد في الخاص,0,0,Twitter for Android,2022-03-08 21:57:48+00:00,243571644,sas202,صلاح اليافعي©,2011-01-27 10:17:02+00:00,,جدة,
1501314395992780800,@Mobily1100 السلام عليكم انا فجأه اشتغلت أشارة los صارت حمراء وراح النت عندي,0,0,Twitter for iPhone,2022-03-08 21:50:19+00:00,1338833578403246081,sul19888,سلطان,2020-12-15 13:09:59+00:00,اذا مررتم من هنا تذكروني بدعوة🌹,المملكة العربية السعودية,
1501304487306088448,"تخيلوا هذه سرعة الالياف البصرية من #موبايلي @Mobily1100 
@Mobily 
هل هذه السرعة 100ميجا التي تدفع عليها فلوس والسرعة كذب!!! https://t.co/Dtr26dk7hm",0,0,Twitter for Android,2022-03-08 21:10:57+00:00,263147004,yassermahboob,#ياسر_محبوب (#ابو_عرام),2011-03-09 13:42:34+00:00,‏‏‏‏‏أهلاوي صميم وغير متعصب ولا عنصري وأحتقر العنصرية لأنها نتنه ومنتنه لمن ينتهجها، أرائي ملكي فقط، الاعجاب والاعادة لا يعني الموافقة والاقتناع بها فقط للإعلام,مكة المكرمة - جدة - اي مكان,
1501303073179934722,@Mobily1100 السلام عليكم لو سمحت فاتورتي واچد اكسترا ومبلغ الفاتوره ٦٥٥ ريال سددت جزء وباقي ١١٥ ريال هل الخط بيفصل لو ماسددت باقي المبلغ ولا ممكن اسدد الشهر الجاي ؟,0,0,Twitter for iPhone,2022-03-08 21:05:20+00:00,286335393,A7mdsaber0,Ahmed,2011-04-22 20:05:36+00:00,صلي الله وسلم عليك يا سيدي يا رسول الله,Al Khobar,
1501302008061517830,@Mobily1100 السلام عليكم لماذا تظهر لي رسالة mobily: call forwarding active. عند إجراء اي اتصال؟ https://t.co/66dgv1Zm19,0,0,Twitter for Android,2022-03-08 21:01:06+00:00,1182721252517126144,z8SvnrCEUyiGwRH,علي بن عبدالعزيز,2019-10-11 18:15:10+00:00,,,
1501299707884281857,@Mobily1100 ابغى افعل خدمة مكالمات موبايلي لي موبايلي اليوميه وشكرا,0,0,Twitter for Android,2022-03-08 20:51:57+00:00,1108234211788492800,3a_a3__,𝐵𝑖𝑛.𝑚𝑢ℎ𝑎𝑚𝑎𝑑,2019-03-20 05:10:00+00:00,""" اعتزال الناس أول خطوة للعيش بسلام .""",,
1501297743955955715,@Mobily1100 السلام عليكم لي رقم قديم اتصل عليه يقول غير مستعمل كيف اتاكد انه مفصول,0,0,Twitter for iPhone,2022-03-08 20:44:09+00:00,1294739532198354944,Zat074iAnXOEcWW,منى,2020-08-15 20:55:45+00:00,,,
1501297236176637955,@Mobily1100  خدمة التجوال لم تعمل معي بالكويت مع اني مفعله باقة ٣ايام لكن مو ظاهر لي المشغل او الابراج,0,0,Twitter for iPhone,2022-03-08 20:42:08+00:00,1121607353047105536,m___manalal,م,2019-04-26 02:50:06+00:00,البقاء للأنقاء ..,,
1501296700668870658,@Mobily1100 الباقه مفوتر 200,0,0,Twitter for iPhone,2022-03-08 20:40:00+00:00,1395833065751130116,tooth00141,tooth00,2021-05-21 20:05:28+00:00,لطلبات الاعلانات والتسويق حياكم خاص,,
1501296695207989249,@Mobily1100 سلام عليكم انسرق جوال الوالد وطلعنا بدل فاقد ولكن لايستطيع الاتصال . يقول ان الرقم مفصول مؤقتا ولكن يستقبل الاتصالات,0,0,Twitter for iPhone,2022-03-08 20:39:59+00:00,964842402,Waleed_B_21,Waleed,2012-11-22 19:45:19+00:00,,Kingdom of Saudi Arabia,
1501295416884838403,@Mobily1100 سلام عليكم انسرق جوال الوالد وطلعنا بدل فاقد ولكن لايستطيع الاتصال . يقول ان الرقم مفصول مؤقتا ولكن يستقبل الاتصالات ماهو الحل,0,0,Twitter for iPhone,2022-03-08 20:34:54+00:00,964842402,Waleed_B_21,Waleed,2012-11-22 19:45:19+00:00,,Kingdom of Saudi Arabia,
